Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
9,regular,1,812,4,582,0.9950980392156863,0.5824964131994261,0.7407,0.734841628959276
9,irregular,1,170,816,819,0.1724137931034483,0.1718907987866532,3.7180,0.17215189873417722
9,semiregular,1,477,48,397,0.9085714285714286,0.545766590389016,0.7532,0.681915654038599
9,regular,2,1081,21,27,0.9809437386569873,0.9756317689530686,1.0009,0.9782805429864253
9,irregular,2,192,1024,1029,0.15789473684210525,0.15724815724815724,4.5902,0.15757078375051292
9,semiregular,2,610,86,91,0.8764367816091954,0.8701854493580599,1.0000,0.8732999284180386
9,regular,3,1096,51,54,0.955536181342633,0.9530434782608695,1.0388,0.9542882020026121
9,irregular,3,238,609,611,0.2809917355371901,0.28032979976442873,3.1917,0.2806603773584906
9,semiregular,3,613,73,100,0.8935860058309038,0.8597475455820477,0.9829,0.8763402430307363
10,regular,1,773,21,457,0.9735516372795969,0.6284552845528455,0.7870,0.7638339920948616
10,irregular,1,120,428,431,0.21897810218978103,0.2177858439201452,2.2308,0.21838034576888082
10,semiregular,1,498,89,224,0.848381601362862,0.6897506925207756,0.8994,0.7608861726508787
10,regular,2,840,19,325,0.9778812572759022,0.721030042918455,0.8511,0.8300395256916997
10,irregular,2,188,670,672,0.2191142191142191,0.2186046511627907,3.4818,0.2188591385331781
10,semiregular,2,531,94,153,0.8496,0.7763157894736842,0.9573,0.8113063407181055
10,regular,3,937,17,135,0.9821802935010482,0.8740671641791045,0.9428,0.9249753208292201
10,irregular,3,190,176,177,0.5191256830601093,0.5177111716621253,1.4858,0.5184174624829467
10,semiregular,3,483,51,293,0.9044943820224719,0.6224226804123711,0.8171,0.7374045801526716
11,regular,1,789,0,558,1.0,0.5857461024498887,0.7411,0.7387640449438202
11,irregular,1,124,565,567,0.1799709724238026,0.17945007235890015,2.8912,0.17971014492753623
11,semiregular,1,513,124,248,0.8053375196232339,0.6741130091984231,0.9129,0.7339055793991416
11,regular,2,662,2,811,0.9969879518072289,0.44942294636795654,0.6234,0.619560131024801
11,irregular,2,161,690,693,0.1891891891891892,0.1885245901639344,3.5732,0.18885630498533723
11,semiregular,2,483,98,333,0.8313253012048193,0.5919117647058824,0.8343,0.6914817465998568
11,regular,3,961,7,209,0.9927685950413223,0.8213675213675213,0.9065,0.8989710009354537
11,irregular,3,213,621,622,0.25539568345323743,0.25508982035928146,3.4937,0.25524266027561415
11,semiregular,3,610,130,131,0.8243243243243243,0.8232118758434548,1.0586,0.823767724510466
12,regular,1,755,1,500,0.9986772486772487,0.601593625498008,0.7537,0.7508702138239681
12,irregular,1,110,556,557,0.16516516516516516,0.16491754122938532,3.2696,0.16504126031507876
