Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
24,semiregular,2,427,55,448,0.8858921161825726,0.488,0.7132,0.6293294030950627
24,regular,3,1079,65,67,0.9431818181818182,0.9415357766143106,1.0621,0.9423580786026201
24,irregular,3,221,148,149,0.5989159891598916,0.5972972972972973,1.4980,0.5981055480378892
24,semiregular,3,644,44,45,0.936046511627907,0.9346879535558781,1.0132,0.9353667392883079
25,regular,1,613,0,663,1.0,0.48040752351097177,0.6512,0.6490206458443621
25,irregular,1,31,290,289,0.09657320872274143,0.096875,1.5507,0.0967238689547582
25,semiregular,1,404,69,557,0.854122621564482,0.42039542143600417,0.6616,0.5634588563458856
25,regular,2,808,0,271,1.0,0.7488415199258572,0.8594,0.8563857975622682
25,irregular,2,14,173,212,0.0748663101604278,0.061946902654867256,0.9082,0.06779661016949151
25,semiregular,2,485,99,365,0.8304794520547946,0.5705882352941176,0.8162,0.6764295676429567
25,regular,3,944,24,26,0.9752066115702479,0.9731958762886598,1.0254,0.9742002063983487
25,irregular,3,163,310,311,0.34460887949260044,0.3438818565400844,2.2899,0.3442449841605069
25,semiregular,3,619,68,128,0.901018922852984,0.8286479250334672,0.9596,0.8633193863319387
26,regular,1,664,1,638,0.9984962406015038,0.5099846390168971,0.6782,0.6751398068124047
26,irregular,1,57,316,317,0.15281501340482573,0.15240641711229946,1.7477,0.15261044176706828
26,semiregular,1,460,85,433,0.8440366972477065,0.5151175811870101,0.7597,0.6397774687065368
26,regular,2,765,2,435,0.9973924380704041,0.6375,0.7817,0.7778342653787492
26,irregular,2,40,211,207,0.1593625498007968,0.16194331983805668,1.1776,0.1606425702811245
26,semiregular,2,400,65,573,0.8602150537634409,0.41109969167523125,0.6486,0.5563282336578581
26,regular,3,967,5,30,0.9948559670781894,0.9699097291875627,0.9878,0.9822244794311834
26,irregular,3,183,250,252,0.4226327944572748,0.4206896551724138,2.0327,0.4216589861751152
26,semiregular,3,645,54,95,0.9227467811158798,0.8716216216216216,0.9722,0.8964558721334259
27,regular,1,591,0,1147,1.0,0.34004602991944766,0.5094,0.5075139544869043
27,irregular,1,46,306,305,0.13068181818181818,0.13105413105413105,1.3037,0.13086770981507825
27,semiregular,1,295,49,815,0.8575581395348837,0.26576576576576577,0.4753,0.405777166437414
27,regular,2,866,0,597,1.0,0.5919343814080656,0.7453,0.7436668097896092
27,irregular,2,103,541,543,0.15993788819875776,0.15944272445820434,2.3926,0.15968992248062017
27,semiregular,2,468,68,450,0.8731343283582089,0.5098039215686274,0.7390,0.6437414030261347
27,regular,3,1163,4,5,0.9965724078834619,0.9957191780821918,1.0017,0.9961456102783727
27,irregular,3,234,217,218,0.5188470066518847,0.5176991150442478,1.6741,0.5182724252491695
27,semiregular,3,670,49,65,0.9318497913769124,0.9115646258503401,0.9904,0.9215955983493811
28,regular,1,737,3,716,0.995945945945946,0.5072264280798349,0.6767,0.672138622891017
28,irregular,1,101,440,438,0.1866913123844732,0.18738404452690166,1.8498,0.18703703703703706
28,semiregular,1,570,73,502,0.8864696734059098,0.5317164179104478,0.7520,0.6647230320699709
28,regular,2,837,1,518,0.9988066825775657,0.6177121771217712,0.7659,0.7633378932968536
28,irregular,2,73,455,455,0.13825757575757575,0.13825757575757575,1.8055,0.13825757575757575
28,semiregular,2,614,79,408,0.886002886002886,0.6007827788649707,0.8102,0.7160349854227406
28,regular,3,1096,41,42,0.9639401934916447,0.9630931458699473,1.0364,0.9635164835164836
28,irregular,3,231,322,323,0.4177215189873418,0.41696750902527074,1.8908,0.41734417344173447
28,semiregular,3,813,55,56,0.9366359447004609,0.9355581127733027,1.0116,0.9360967184801382
29,regular,1,648,1,980,0.9984591679506933,0.39803439803439805,0.5719,0.5691699604743082
29,irregular,1,87,371,374,0.18995633187772926,0.18872017353579176,1.8664,0.1893362350380849
29,semiregular,1,508,90,630,0.8494983277591973,0.44639718804920914,0.6904,0.5852534562211982
29,regular,2,928,0,420,1.0,0.6884272997032641,0.8175,0.8154657293497364
29,irregular,2,142,473,474,0.23089430894308943,0.2305194805194805,2.4939,0.23070674248578393
29,semiregular,2,711,102,213,0.8745387453874539,0.7694805194805194,0.9367,0.8186528497409327
29,regular,3,1108,1,61,0.9990982867448152,0.9478186484174508,0.9746,0.9727831431079895
29,irregular,3,209,164,166,0.5603217158176944,0.5573333333333333,1.5182,0.5588235294117647
29,semiregular,3,689,153,204,0.8182897862232779,0.7715565509518477,0.9724,0.794236311239193
30,regular,1,633,0,725,1.0,0.46612665684830634,0.6379,0.6358613761928679
30,irregular,1,55,272,273,0.16819571865443425,0.1676829268292683,1.3120,0.16793893129770993
30,semiregular,1,479,56,602,0.8953271028037383,0.4431082331174838,0.6654,0.5928217821782179
30,regular,2,740,0,510,1.0,0.592,0.7462,0.743718592964824
30,irregular,2,55,172,213,0.2422907488986784,0.20522388059701493,0.9120,0.22222222222222224
30,semiregular,2,519,52,526,0.9089316987740805,0.4966507177033493,0.7099,0.6423267326732673
30,regular,3,995,16,18,0.9841740850642928,0.9822309970384995,1.0160,0.983201581027668
30,irregular,3,204,212,212,0.49038461538461536,0.49038461538461536,1.6640,0.49038461538461536
30,semiregular,3,754,55,55,0.9320148331273177,0.9320148331273177,1.0000,0.9320148331273177
