Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
8,regular,2,796,4,473,0.995,0.6272655634357762,0.7739,0.7694538424359594
8,irregular,2,106,717,636,0.12879708383961117,0.14285714285714285,3.0535,0.13546325878594248
8,semiregular,2,511,85,553,0.8573825503355704,0.48026315789473684,0.7134,0.6156626506024097
8,regular,3,888,2,288,0.9977528089887641,0.7551020408163265,0.8638,0.8596321393998064
8,irregular,3,99,715,683,0.12162162162162163,0.1265984654731458,3.2181,0.12406015037593987
8,semiregular,3,643,97,271,0.8689189189189189,0.7035010940919038,0.8948,0.777509068923821
9,regular,1,909,7,243,0.99235807860262,0.7890625,0.8860,0.8791102514506769
9,irregular,1,183,676,627,0.21303841676367868,0.22592592592592592,3.3333,0.21929298981426004
9,semiregular,1,720,80,133,0.9,0.8440797186400938,0.9686,0.8711433756805808
9,regular,2,857,2,494,0.9976717112922002,0.6343449296817173,0.7796,0.7755656108597285
9,irregular,2,133,548,491,0.19530102790014683,0.21314102564102563,2.3459,0.20383141762452106
9,semiregular,2,474,48,409,0.9080459770114943,0.5368063420158551,0.7404,0.6747330960854092
9,regular,3,902,3,405,0.9966850828729282,0.6901300688599847,0.8193,0.8155515370705244
9,irregular,3,123,651,623,0.15891472868217055,0.1648793565683646,2.8045,0.1618421052631579
9,semiregular,3,566,60,208,0.9041533546325878,0.7312661498708011,0.8959,0.8085714285714285
10,regular,1,848,2,518,0.9976470588235294,0.6207906295754027,0.7660,0.7653429602888085
10,irregular,1,206,545,509,0.27430093209054596,0.2881118881118881,2.6880,0.28103683492496584
10,semiregular,1,606,48,143,0.926605504587156,0.8090787716955942,0.9315,0.8638631503920171
10,regular,2,770,20,467,0.9746835443037974,0.6224737267582862,0.7801,0.7597434632461766
10,irregular,2,125,396,345,0.2399232245681382,0.26595744680851063,1.9028,0.2522704339051463
10,semiregular,2,489,80,257,0.859402460456942,0.6554959785522788,0.8628,0.7437262357414449
10,regular,3,881,21,242,0.9767184035476718,0.7845057880676759,0.8925,0.8701234567901235
10,irregular,3,129,543,513,0.19196428571428573,0.20093457943925233,2.5992,0.19634703196347034
10,semiregular,3,575,134,132,0.8110014104372355,0.8132956152758133,1.0777,0.8121468926553671
11,regular,1,918,11,179,0.9881593110871906,0.8368277119416591,0.9181,0.9062191510365252
11,irregular,1,207,438,403,0.3209302325581395,0.33934426229508197,2.4696,0.32988047808764936
11,semiregular,1,574,62,106,0.9025157232704403,0.8441176470588235,0.9634,0.8723404255319148
11,regular,2,854,3,428,0.9964994165694282,0.6661466458658346,0.8019,0.7985039738195417
11,irregular,2,111,383,341,0.22469635627530365,0.24557522123893805,1.8912,0.2346723044397463
11,semiregular,2,475,116,336,0.8037225042301185,0.5856966707768188,0.8414,0.6776034236804566
11,regular,3,941,0,254,1.0,0.7874476987447698,0.8832,0.8810861423220974
11,irregular,3,97,432,400,0.1833648393194707,0.19517102615694165,2.0795,0.18908382066276802
11,semiregular,3,539,117,210,0.8216463414634146,0.719626168224299,0.9300,0.7672597864768683
12,regular,1,1017,18,86,0.9826086956521739,0.9220308250226654,0.9692,0.9513564078578111
12,irregular,1,176,427,389,0.29187396351575456,0.31150442477876106,2.3640,0.30136986301369867
12,semiregular,1,610,100,98,0.8591549295774648,0.8615819209039548,1.0114,0.8603667136812412
12,regular,2,780,2,451,0.9974424552429667,0.6336311941510967,0.7776,0.7749627421758569
12,irregular,2,101,446,402,0.1846435100548446,0.20079522862823063,2.4657,0.1923809523809524
12,semiregular,2,460,125,240,0.7863247863247863,0.6571428571428571,0.9080,0.715953307392996
12,regular,3,956,8,93,0.991701244813278,0.9113441372735939,0.9583,0.9498261301539989
12,irregular,3,91,450,425,0.16820702402957485,0.17635658914728683,2.5294,0.17218543046357615
12,semiregular,3,492,162,159,0.7522935779816514,0.7557603686635944,1.0156,0.754022988505747
13,regular,1,908,4,190,0.9956140350877193,0.8269581056466302,0.9096,0.9034825870646765
13,irregular,1,161,441,396,0.26744186046511625,0.289048473967684,2.7304,0.2778257118205349
13,semiregular,1,555,106,101,0.8396369137670197,0.8460365853658537,1.0234,0.8428246013667426
13,regular,2,809,1,381,0.9987654320987654,0.6798319327731093,0.8100,0.8089999999999999
13,irregular,2,106,662,603,0.13802083333333334,0.14950634696755993,3.2824,0.14353419092755584
13,semiregular,2,593,100,348,0.8556998556998557,0.6301806588735388,0.8454,0.725826193390453
13,regular,3,859,3,276,0.9965197215777262,0.7568281938325991,0.8650,0.8602904356534802
13,irregular,3,110,772,740,0.12471655328798185,0.12941176470588237,3.9352,0.12702078521939955
13,semiregular,3,616,101,300,0.8591352859135286,0.6724890829694323,0.8761,0.7544396815676669
14,regular,1,856,2,285,0.9976689976689976,0.7502191060473269,0.8590,0.8564282141070535
14,irregular,1,176,680,627,0.205607476635514,0.2191780821917808,3.7176,0.21217600964436406
14,semiregular,1,715,68,132,0.913154533844189,0.8441558441558441,0.9607,0.8773006134969326
14,regular,2,869,0,368,1.0,0.7025060630557801,0.8241,0.8252611585944919
14,irregular,2,101,398,344,0.20240480961923848,0.22696629213483147,2.0507,0.21398305084745764
14,semiregular,2,647,125,429,0.8380829015544041,0.6013011152416357,0.8215,0.7002164502164502
14,regular,3,852,1,396,0.9988276670574443,0.6826923076923077,0.8137,0.8110423607805807
14,irregular,3,90,450,410,0.16666666666666666,0.18,2.3041,0.17307692307692307
14,semiregular,3,774,97,184,0.8886337543053962,0.8079331941544885,0.9507,0.8463641334062328
15,regular,1,857,0,389,1.0,0.687800963081862,0.8156,0.8150261531145983
15,irregular,1,162,352,294,0.3151750972762646,0.35526315789473684,2.1014,0.334020618556701
15,semiregular,1,710,178,235,0.7995495495495496,0.7513227513227513,0.9650,0.7746863066012002
